edad,trabajo,estado_civil,educacion,impago,saldo,hipoteca,prestamo,contacto,día,mes,duracion,contactos_campana,dias_ultimo_contacto,contactos_previos,resultado_campana_previa,respuesta
36,servicios,soltero,secundaria,no,417,yes,no,cellular,6,feb,15,10,207,3,failure,no
48,obrero,casado,primaria,no,1678,no,no,cellular,28,jan,263,2,-1,0,unknown,no
37,servicios,divorciado,secundaria,no,532,yes,no,unknown,11,jun,199,1,-1,0,unknown,no
58,gerente,casado,secundaria,no,407,yes,no,cellular,29,jul,145,2,-1,0,unknown,no
56,gerente,divorciado,terciaria,no,659,no,yes,cellular,2,jun,56,1,-1,0,unknown,no
34,obrero,casado,secundaria,no,393,yes,no,cellular,5,may,11,9,-1,0,unknown,no
33,administrativo,divorciado,secundaria,no,661,yes,no,cellular,18,nov,411,1,173,2,other,no
26,servicios,soltero,secundaria,no,0,no,no,cellular,29,jul,165,23,-1,0,unknown,no
40,gerente,soltero,desconocido,no,838,yes,no,unknown,12,may,619,3,-1,0,unknown,no
35,servicios,casado,secundaria,no,195,yes,no,cellular,17,apr,203,1,-1,0,unknown,no
45,emprendedor,casado,secundaria,no,68,yes,no,unknown,7,may,254,1,-1,0,unknown,no
37,tecnico,soltero,secundaria,no,-242,yes,no,cellular,13,aug,1149,6,-1,0,unknown,yes
35,gerente,divorciado,terciaria,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,no
43,servicios,soltero,secundaria,no,3403,yes,no,cellular,12,nov,707,2,97,2,success,yes
28,obrero,casado,secundaria,no,8,yes,no,cellular,15,may,196,1,-1,0,unknown,no
32,obrero,divorciado,secundaria,no,739,yes,no,unknown,9,may,171,1,-1,0,unknown,no
26,desempleado,soltero,secundaria,no,622,no,no,cellular,28,jan,1451,2,-1,0,unknown,yes
35,servicios,casado,secundaria,no,152,yes,no,unknown,2,jun,563,1,-1,0,unknown,yes
35,tecnico,soltero,secundaria,no,2,no,no,cellular,11,aug,239,4,-1,0,unknown,no
39,obrero,casado,secundaria,no,1439,yes,no,telephone,28,jul,73,6,-1,0,unknown,no
42,obrero,divorciado,secundaria,no,1491,yes,no,cellular,6,may,203,2,334,2,failure,no
32,tecnico,soltero,secundaria,no,6402,yes,no,cellular,6,may,158,1,167,1,success,no
30,desempleado,casado,secundaria,no,1210,no,no,cellular,9,jul,100,4,-1,0,unknown,no
26,gerente,soltero,terciaria,no,122,no,yes,cellular,8,jul,160,1,-1,0,unknown,no
30,estudiante,soltero,secundaria,no,0,yes,no,cellular,19,nov,661,1,-1,0,unknown,no
32,gerente,casado,terciaria,no,62,yes,no,cellular,14,may,166,1,-1,0,unknown,no
47,servicios,casado,secundaria,no,3333,yes,yes,cellular,29,jul,114,2,-1,0,unknown,no
33,tecnico,casado,terciaria,no,16992,yes,no,unknown,29,may,58,1,-1,0,unknown,no
57,obrero,casado,primaria,no,23,yes,no,telephone,31,jul,25,8,-1,0,unknown,no
35,administrativo,casado,secundaria,no,0,yes,no,cellular,7,may,121,2,-1,0,unknown,no
53,tecnico,casado,terciaria,no,6072,no,yes,unknown,16,jun,226,4,-1,0,unknown,no
24,jubilado,soltero,secundaria,no,366,no,yes,unknown,16,may,234,2,-1,0,unknown,no
54,gerente,divorciado,terciaria,no,0,no,yes,cellular,10,jul,88,1,-1,0,unknown,no
31,gerente,casado,terciaria,no,1343,yes,yes,unknown,21,may,85,1,-1,0,unknown,no
41,emprendedor,casado,secundaria,no,2105,yes,no,cellular,18,nov,134,1,-1,0,unknown,no
44,desconocido,casado,secundaria,no,2319,no,no,cellular,4,aug,251,3,-1,0,unknown,no
35,servicios,soltero,secundaria,no,35,yes,no,cellular,14,may,152,1,-1,0,unknown,no
30,gerente,casado,terciaria,no,877,no,no,cellular,13,aug,202,1,83,5,failure,no
43,obrero,soltero,primaria,no,30,yes,no,unknown,30,may,379,17,-1,0,unknown,no
51,emprendedor,casado,secundaria,yes,-2082,no,yes,cellular,28,jul,123,6,-1,0,unknown,no
60,jubilado,casado,secundaria,no,89,no,no,cellular,30,apr,156,2,-1,0,unknown,no
43,autonomo,casado,secundaria,no,104,no,no,unknown,17,jun,332,1,-1,0,unknown,no
31,gerente,casado,terciaria,no,1750,yes,no,telephone,14,may,90,3,-1,0,unknown,no
56,gerente,casado,primaria,no,772,yes,no,telephone,20,nov,291,1,-1,0,unknown,no
42,tecnico,casado,secundaria,no,1048,yes,no,telephone,6,feb,23,2,-1,0,unknown,no
52,emprendedor,casado,primaria,no,592,no,no,cellular,21,jul,122,2,-1,0,unknown,no
40,tecnico,casado,secundaria,no,0,yes,yes,cellular,26,jul,105,2,172,1,failure,no
36,servicios,casado,secundaria,no,3064,yes,no,telephone,11,may,1143,4,-1,0,unknown,no
40,servicios,casado,primaria,no,33,no,no,unknown,26,may,70,3,-1,0,unknown,no
46,obrero,casado,secundaria,no,0,yes,no,cellular,8,may,264,2,-1,0,unknown,no
32,administrativo,soltero,secundaria,no,1649,no,no,cellular,27,may,204,2,-1,0,unknown,no
31,ama_de_casa,soltero,terciaria,no,287,yes,no,cellular,19,nov,182,1,-1,0,unknown,no
41,tecnico,divorciado,secundaria,no,0,yes,no,cellular,17,nov,386,2,-1,0,unknown,no
58,ama_de_casa,casado,primaria,no,419,no,yes,unknown,5,jun,295,3,-1,0,unknown,no
36,servicios,casado,secundaria,no,257,yes,no,cellular,12,may,86,2,-1,0,unknown,no
52,tecnico,casado,secundaria,no,118,no,no,cellular,28,aug,16,20,-1,0,unknown,no
42,gerente,casado,terciaria,no,251,no,no,cellular,20,aug,413,2,-1,0,unknown,no
32,gerente,soltero,terciaria,no,1731,yes,yes,unknown,29,may,323,3,-1,0,unknown,no
62,gerente,casado,terciaria,no,0,no,no,cellular,13,oct,78,3,-1,0,unknown,no
31,tecnico,soltero,terciaria,no,23,no,no,cellular,25,aug,121,3,-1,0,unknown,no
41,obrero,soltero,secundaria,yes,-386,no,yes,cellular,20,nov,477,1,-1,0,unknown,yes
34,autonomo,casado,terciaria,no,5498,no,no,cellular,19,nov,265,1,-1,0,unknown,no
44,gerente,soltero,terciaria,no,5063,no,no,cellular,27,oct,418,2,-1,0,unknown,yes
42,obrero,casado,primaria,no,7041,yes,no,cellular,28,jul,386,4,-1,0,unknown,no
37,emprendedor,soltero,secundaria,no,654,no,no,unknown,19,may,594,2,-1,0,unknown,no
47,gerente,casado,terciaria,no,1890,no,no,cellular,8,jul,161,1,-1,0,unknown,no
32,desempleado,casado,secundaria,no,2400,yes,yes,cellular,5,feb,450,3,-1,0,unknown,no
46,obrero,casado,secundaria,no,519,yes,no,cellular,25,aug,217,6,-1,0,unknown,no
39,tecnico,soltero,terciaria,no,1190,no,no,cellular,8,aug,136,1,-1,0,unknown,no
28,servicios,soltero,secundaria,no,229,yes,no,unknown,9,may,322,1,-1,0,unknown,no
26,estudiante,soltero,secundaria,no,203,no,no,cellular,16,nov,104,1,196,1,failure,no
52,tecnico,casado,secundaria,no,1818,no,yes,cellular,17,nov,189,2,111,4,failure,no
42,desempleado,casado,secundaria,no,1289,no,no,cellular,15,jul,250,4,415,2,failure,yes
33,tecnico,divorciado,terciaria,no,39,no,no,cellular,19,aug,123,5,-1,0,unknown,no
73,jubilado,casado,primaria,no,796,no,no,cellular,23,oct,427,1,182,2,failure,yes
35,administrativo,soltero,secundaria,no,57,no,yes,cellular,8,jul,632,2,-1,0,unknown,no
40,gerente,casado,terciaria,no,1548,yes,no,cellular,13,apr,101,3,-1,0,unknown,no
51,tecnico,casado,secundaria,no,117,no,no,cellular,24,aug,467,2,88,4,other,yes
37,administrativo,soltero,secundaria,no,0,yes,no,cellular,16,apr,640,2,-1,0,unknown,no
39,gerente,casado,terciaria,no,691,yes,yes,cellular,16,apr,517,1,255,1,failure,no
28,obrero,casado,secundaria,no,64,yes,no,unknown,13,may,160,3,-1,0,unknown,no
49,tecnico,divorciado,terciaria,no,0,yes,no,cellular,12,jun,177,3,-1,0,unknown,no
36,administrativo,casado,secundaria,no,957,yes,no,unknown,21,may,206,1,-1,0,unknown,no
45,tecnico,casado,secundaria,no,118,yes,no,unknown,7,may,208,2,-1,0,unknown,no
29,tecnico,soltero,terciaria,no,218,yes,no,cellular,12,apr,169,1,-1,0,unknown,no
35,gerente,casado,secundaria,no,724,yes,no,cellular,14,jul,287,2,415,1,failure,yes
35,ama_de_casa,casado,terciaria,no,20,yes,yes,cellular,17,jul,505,3,-1,0,unknown,no
30,obrero,casado,secundaria,no,-28,yes,no,cellular,18,may,284,2,371,1,failure,no
46,obrero,casado,primaria,no,665,no,no,cellular,30,jan,89,4,235,2,failure,no
25,estudiante,soltero,terciaria,no,5,no,no,cellular,29,sep,138,1,-1,0,unknown,no
36,gerente,casado,terciaria,no,925,no,no,cellular,14,dec,321,3,189,4,success,yes
42,obrero,casado,primaria,no,2519,yes,no,unknown,15,may,262,4,-1,0,unknown,no
57,administrativo,casado,secundaria,no,3927,no,no,cellular,13,oct,61,1,-1,0,unknown,no
42,gerente,divorciado,terciaria,no,401,yes,no,cellular,24,jul,217,9,-1,0,unknown,no
29,gerente,casado,terciaria,no,581,yes,yes,cellular,14,jul,192,2,-1,0,unknown,no
36,tecnico,casado,terciaria,no,1327,no,no,cellular,29,oct,174,2,-1,0,unknown,no
31,desempleado,casado,secundaria,no,3242,no,no,unknown,25,jun,292,2,-1,0,unknown,no
59,tecnico,casado,primaria,no,3163,yes,no,unknown,29,may,240,2,-1,0,unknown,no
50,desempleado,divorciado,secundaria,no,32,no,no,cellular,4,aug,282,2,-1,0,unknown,no
47,administrativo,casado,secundaria,no,310,yes,yes,telephone,14,aug,128,6,-1,0,unknown,no
46,ama_de_casa,casado,primaria,no,0,no,no,telephone,2,feb,161,1,-1,0,unknown,no
26,obrero,soltero,primaria,no,155,yes,no,cellular,29,jan,291,1,244,4,failure,no
31,servicios,soltero,secundaria,no,11386,yes,no,cellular,20,nov,356,1,-1,0,unknown,no
30,servicios,casado,terciaria,no,1380,yes,no,unknown,21,may,294,2,-1,0,unknown,no
47,obrero,soltero,desconocido,no,2443,no,no,unknown,18,jun,422,1,-1,0,unknown,no
23,tecnico,soltero,terciaria,no,1129,yes,no,unknown,28,may,806,1,-1,0,unknown,yes
44,desempleado,soltero,primaria,no,4232,no,no,unknown,16,jun,227,1,-1,0,unknown,no
42,autonomo,casado,secundaria,no,5564,no,no,cellular,17,nov,560,2,-1,0,unknown,no
32,servicios,soltero,secundaria,no,-402,yes,no,cellular,17,apr,135,1,-1,0,unknown,no
28,administrativo,soltero,secundaria,no,1323,yes,no,unknown,3,jun,361,1,-1,0,unknown,no
57,jubilado,casado,primaria,no,1623,yes,yes,cellular,18,jul,246,1,-1,0,unknown,no
38,tecnico,casado,terciaria,no,1042,yes,no,cellular,4,feb,419,2,-1,0,unknown,no
22,estudiante,soltero,secundaria,no,2488,no,no,cellular,8,nov,449,2,38,10,other,yes
54,administrativo,casado,secundaria,no,865,yes,no,cellular,17,nov,71,1,-1,0,unknown,no
32,tecnico,casado,terciaria,no,-1053,yes,no,cellular,21,jul,357,3,-1,0,unknown,no
32,gerente,casado,terciaria,no,1667,yes,no,cellular,18,nov,164,2,179,3,failure,no
59,administrativo,divorciado,secundaria,no,975,yes,no,unknown,15,may,263,4,-1,0,unknown,no
45,tecnico,casado,secundaria,no,2571,no,no,unknown,18,jun,146,2,-1,0,unknown,no
53,desconocido,casado,primaria,no,732,no,no,cellular,27,oct,759,2,-1,0,unknown,yes
50,administrativo,divorciado,secundaria,no,769,no,no,cellular,28,jul,72,2,363,4,failure,no
34,tecnico,casado,secundaria,no,-136,yes,yes,cellular,12,aug,131,2,-1,0,unknown,no
35,administrativo,divorciado,secundaria,no,3636,no,yes,cellular,21,nov,808,2,-1,0,unknown,yes
30,gerente,casado,terciaria,no,931,no,no,cellular,17,jul,1183,1,-1,0,unknown,no
62,ama_de_casa,casado,secundaria,no,565,no,no,cellular,4,sep,123,3,-1,0,unknown,no
40,obrero,casado,secundaria,no,271,yes,no,unknown,29,may,483,2,-1,0,unknown,no
26,autonomo,soltero,terciaria,no,1153,no,no,cellular,4,may,238,3,-1,0,unknown,no
34,gerente,casado,terciaria,no,-73,yes,no,cellular,11,jul,90,1,-1,0,unknown,no
50,desconocido,casado,desconocido,no,558,no,no,cellular,9,jul,464,1,683,6,failure,yes
31,desconocido,divorciado,terciaria,no,137,no,no,cellular,22,aug,385,9,-1,0,unknown,no
35,tecnico,casado,secundaria,no,700,yes,no,unknown,23,may,240,2,-1,0,unknown,no
55,jubilado,casado,primaria,no,-966,no,yes,cellular,14,may,104,1,-1,0,unknown,no
34,administrativo,casado,secundaria,no,96,no,no,cellular,29,aug,109,2,-1,0,unknown,no
58,jubilado,casado,primaria,no,4007,no,no,cellular,30,nov,598,4,-1,0,unknown,no
50,gerente,soltero,terciaria,no,567,yes,no,unknown,16,may,274,8,-1,0,unknown,no
31,tecnico,soltero,secundaria,no,40,no,no,cellular,7,aug,123,2,-1,0,unknown,no
47,administrativo,divorciado,secundaria,no,136,no,yes,cellular,23,jul,70,1,-1,0,unknown,no
38,autonomo,soltero,terciaria,no,917,yes,no,unknown,23,may,260,1,-1,0,unknown,no
46,gerente,soltero,terciaria,no,593,yes,no,cellular,29,jan,190,3,-1,0,unknown,no
42,obrero,casado,primaria,no,505,yes,no,unknown,14,may,521,2,-1,0,unknown,no
34,obrero,casado,secundaria,no,2542,yes,no,cellular,14,may,228,1,-1,0,unknown,no
37,gerente,casado,terciaria,no,5355,no,no,telephone,17,feb,466,4,-1,0,unknown,yes
38,estudiante,soltero,terciaria,no,807,no,no,cellular,27,feb,74,2,-1,0,unknown,no
59,jubilado,casado,secundaria,no,9976,yes,no,unknown,29,may,57,2,-1,0,unknown,no
32,administrativo,casado,secundaria,no,0,no,no,cellular,30,jan,119,3,-1,0,unknown,no
55,gerente,casado,terciaria,no,540,no,no,cellular,19,nov,124,2,-1,0,unknown,no
35,obrero,casado,secundaria,no,280,yes,yes,cellular,31,jul,65,50,-1,0,unknown,no
56,gerente,divorciado,terciaria,no,-59,no,yes,cellular,28,jul,127,6,-1,0,unknown,no
27,administrativo,casado,secundaria,yes,-517,yes,no,cellular,14,jul,172,3,-1,0,unknown,no
42,desempleado,soltero,secundaria,no,2613,yes,no,cellular,30,jul,174,6,-1,0,unknown,no
42,estudiante,casado,desconocido,no,-7,no,no,telephone,31,jul,41,6,-1,0,unknown,no
41,obrero,casado,primaria,no,0,yes,no,unknown,30,may,232,3,-1,0,unknown,no
53,jubilado,divorciado,secundaria,yes,-200,no,yes,unknown,6,jun,161,1,-1,0,unknown,no
67,jubilado,casado,primaria,no,2301,no,no,cellular,16,apr,124,1,-1,0,unknown,no
53,ama_de_casa,casado,primaria,no,104,no,yes,unknown,5,jun,701,1,-1,0,unknown,yes
33,obrero,casado,primaria,no,191,yes,no,unknown,9,may,162,2,-1,0,unknown,no
31,tecnico,soltero,desconocido,no,694,yes,no,unknown,6,jun,431,2,-1,0,unknown,no
31,administrativo,casado,secundaria,no,212,yes,no,cellular,18,jul,191,3,-1,0,unknown,no
30,gerente,casado,terciaria,no,1882,yes,no,cellular,11,aug,249,5,-1,0,unknown,no
48,obrero,casado,desconocido,no,131,yes,no,unknown,6,may,189,1,-1,0,unknown,no
30,tecnico,soltero,secundaria,no,175,no,no,cellular,25,aug,167,4,-1,0,unknown,no
43,tecnico,soltero,terciaria,yes,0,no,no,cellular,29,aug,73,4,-1,0,unknown,no
38,gerente,divorciado,terciaria,no,4425,yes,no,unknown,30,may,162,1,-1,0,unknown,no
46,desempleado,casado,secundaria,no,3533,yes,no,cellular,12,aug,235,2,-1,0,unknown,no
59,obrero,divorciado,secundaria,no,3573,no,no,cellular,15,may,44,1,-1,0,unknown,no
44,gerente,divorciado,terciaria,no,476,yes,yes,unknown,26,may,127,2,-1,0,unknown,no
35,obrero,casado,secundaria,no,1257,yes,no,cellular,20,apr,93,3,329,7,failure,no
55,obrero,casado,desconocido,no,23,no,no,cellular,30,jan,143,1,2,3,other,no
39,gerente,soltero,terciaria,no,0,yes,no,cellular,16,apr,81,2,-1,0,unknown,no
36,servicios,soltero,secundaria,no,398,yes,yes,unknown,17,jun,77,2,-1,0,unknown,no
33,obrero,casado,secundaria,no,745,yes,no,unknown,23,may,115,4,-1,0,unknown,no
48,gerente,soltero,terciaria,no,8106,no,no,unknown,17,nov,125,1,111,3,failure,no
33,gerente,soltero,terciaria,no,0,no,no,cellular,19,aug,53,4,-1,0,unknown,no
67,jubilado,casado,desconocido,no,696,no,no,telephone,4,may,77,2,-1,0,unknown,no
48,desempleado,divorciado,secundaria,no,1266,yes,no,telephone,3,feb,45,1,-1,0,unknown,no
57,gerente,casado,terciaria,no,2416,no,no,cellular,11,aug,74,2,-1,0,unknown,no
31,ama_de_casa,casado,primaria,no,25,no,no,cellular,21,aug,169,5,-1,0,unknown,no
30,estudiante,soltero,terciaria,no,7513,no,no,cellular,11,aug,269,2,-1,0,unknown,no
56,emprendedor,divorciado,primaria,no,29,no,no,cellular,29,jan,52,2,227,1,failure,no
26,obrero,casado,primaria,no,5116,yes,no,cellular,22,jul,246,3,-1,0,unknown,no
44,gerente,casado,secundaria,no,-1746,yes,no,unknown,20,jun,218,1,-1,0,unknown,no
44,tecnico,divorciado,secundaria,no,14,no,no,cellular,13,nov,167,1,92,1,success,yes
31,gerente,casado,terciaria,no,4148,yes,no,cellular,21,nov,316,3,99,9,other,yes
47,autonomo,casado,desconocido,no,14,yes,no,cellular,15,may,142,1,-1,0,unknown,no
30,administrativo,soltero,secundaria,no,105,yes,no,cellular,21,nov,75,1,-1,0,unknown,no
37,gerente,casado,terciaria,no,767,no,yes,cellular,2,feb,204,1,-1,0,unknown,no
56,administrativo,divorciado,primaria,no,0,no,yes,cellular,10,jul,542,1,-1,0,unknown,no
43,gerente,soltero,secundaria,no,-228,yes,yes,unknown,16,may,122,2,-1,0,unknown,no
42,servicios,casado,secundaria,no,508,yes,no,unknown,30,may,70,1,-1,0,unknown,no
60,gerente,casado,secundaria,no,725,yes,no,cellular,8,jul,266,1,-1,0,unknown,no
34,obrero,casado,desconocido,no,41,yes,no,cellular,6,may,34,9,-1,0,unknown,no
34,gerente,soltero,terciaria,no,184,no,no,cellular,22,jul,203,4,-1,0,unknown,no
41,gerente,casado,terciaria,no,251,no,yes,unknown,6,jun,85,3,-1,0,unknown,no
38,gerente,divorciado,secundaria,no,-17,no,no,cellular,21,nov,11,4,-1,0,unknown,no
23,servicios,casado,secundaria,no,-19,yes,no,unknown,20,jun,13,10,-1,0,unknown,no
33,gerente,casado,terciaria,no,1064,yes,no,cellular,13,may,562,1,-1,0,unknown,yes
36,obrero,casado,secundaria,no,777,yes,no,cellular,6,may,185,3,-1,0,unknown,no
49,desempleado,casado,terciaria,no,377,no,no,cellular,22,may,158,1,59,2,failure,no
34,administrativo,divorciado,secundaria,no,479,yes,no,cellular,12,may,515,1,350,5,failure,yes
40,tecnico,divorciado,secundaria,no,-375,yes,no,cellular,13,may,60,5,-1,0,unknown,no
72,jubilado,casado,primaria,no,796,no,no,cellular,24,apr,173,2,-1,0,unknown,no
43,tecnico,casado,secundaria,no,17,yes,no,unknown,16,may,353,4,-1,0,unknown,no
44,obrero,casado,secundaria,no,1071,yes,no,cellular,11,may,143,3,357,1,failure,no
35,administrativo,casado,secundaria,no,0,yes,no,cellular,20,apr,18,5,-1,0,unknown,no
46,administrativo,divorciado,secundaria,no,7378,no,no,cellular,18,nov,466,1,-1,0,unknown,no
55,administrativo,casado,secundaria,no,865,yes,no,cellular,17,apr,85,1,151,1,failure,no
50,tecnico,divorciado,secundaria,no,-701,yes,yes,cellular,24,jul,148,1,-1,0,unknown,no
23,obrero,soltero,desconocido,no,817,yes,no,cellular,18,may,123,1,-1,0,unknown,no
34,estudiante,casado,desconocido,no,1387,no,no,cellular,30,apr,121,1,-1,0,unknown,no
40,obrero,casado,secundaria,no,0,yes,yes,unknown,29,may,245,3,-1,0,unknown,no
61,jubilado,casado,secundaria,no,2917,no,no,cellular,6,oct,215,1,-1,0,unknown,yes
53,tecnico,casado,secundaria,no,4541,yes,no,unknown,15,may,190,6,-1,0,unknown,no
57,tecnico,casado,secundaria,no,0,no,no,unknown,13,may,44,1,-1,0,unknown,no
28,obrero,casado,secundaria,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no
25,administrativo,casado,secundaria,no,242,yes,no,cellular,30,jul,62,12,-1,0,unknown,no
38,obrero,casado,secundaria,no,171,yes,yes,unknown,20,may,172,1,-1,0,unknown,no
27,servicios,soltero,secundaria,no,259,yes,no,unknown,23,may,78,10,-1,0,unknown,no
45,obrero,casado,secundaria,no,827,yes,no,unknown,15,may,319,5,-1,0,unknown,no
31,servicios,soltero,secundaria,no,469,no,yes,cellular,2,feb,111,1,-1,0,unknown,no
39,obrero,casado,primaria,no,2226,yes,no,unknown,6,may,158,1,-1,0,unknown,no
42,tecnico,casado,secundaria,no,0,no,no,cellular,29,aug,82,12,-1,0,unknown,no
46,gerente,casado,terciaria,no,477,yes,no,unknown,20,may,128,6,-1,0,unknown,no
36,servicios,casado,secundaria,no,42,yes,no,unknown,8,may,102,4,-1,0,unknown,no
30,gerente,soltero,terciaria,no,775,yes,no,unknown,16,jun,124,2,-1,0,unknown,no
32,obrero,casado,secundaria,no,9,yes,no,cellular,17,apr,334,2,-1,0,unknown,no
52,tecnico,casado,terciaria,no,2557,no,no,cellular,28,jan,134,5,204,2,success,yes
31,gerente,casado,terciaria,no,2395,no,no,cellular,27,apr,218,1,-1,0,unknown,no
60,gerente,casado,primaria,no,4895,no,no,unknown,9,jun,313,1,-1,0,unknown,no
35,obrero,soltero,secundaria,no,376,yes,yes,unknown,6,may,207,3,-1,0,unknown,no
38,gerente,casado,terciaria,no,389,yes,no,unknown,6,may,262,1,-1,0,unknown,no
46,gerente,divorciado,terciaria,no,134,no,no,cellular,19,aug,134,2,-1,0,unknown,no
45,emprendedor,divorciado,terciaria,no,1273,yes,yes,unknown,11,jun,197,3,-1,0,unknown,no
59,servicios,casado,secundaria,no,0,yes,no,cellular,12,may,214,3,-1,0,unknown,no
34,gerente,casado,terciaria,no,2892,yes,yes,cellular,30,jul,1165,7,-1,0,unknown,no
33,tecnico,divorciado,secundaria,no,0,yes,no,cellular,7,may,177,2,-1,0,unknown,no
46,gerente,soltero,secundaria,no,295,yes,no,unknown,23,may,141,6,-1,0,unknown,no
48,administrativo,casado,secundaria,no,292,yes,yes,cellular,29,jul,164,6,-1,0,unknown,no
31,servicios,soltero,secundaria,no,85,no,no,cellular,16,jul,151,1,-1,0,unknown,no
32,tecnico,casado,secundaria,no,4,no,no,cellular,4,feb,145,2,260,4,failure,no
35,obrero,divorciado,primaria,no,-587,yes,no,unknown,26,may,111,1,-1,0,unknown,no
36,obrero,soltero,primaria,no,367,no,no,cellular,2,feb,217,1,221,1,failure,no
52,gerente,casado,terciaria,no,-1224,yes,no,cellular,7,may,253,4,-1,0,unknown,no
45,gerente,divorciado,terciaria,no,959,no,no,unknown,18,jun,74,1,-1,0,unknown,no
34,gerente,casado,terciaria,no,0,no,no,cellular,20,aug,263,2,-1,0,unknown,no
25,obrero,casado,primaria,yes,-589,yes,no,unknown,3,jun,233,1,-1,0,unknown,no
26,gerente,soltero,terciaria,no,-8,no,no,cellular,13,aug,402,2,-1,0,unknown,no
57,gerente,casado,desconocido,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no
48,gerente,casado,primaria,no,247,yes,yes,unknown,14,may,145,1,-1,0,unknown,no
48,tecnico,casado,desconocido,no,5543,no,no,unknown,16,jun,143,5,-1,0,unknown,no
32,obrero,casado,primaria,no,642,no,yes,cellular,8,jul,524,1,-1,0,unknown,no
58,jubilado,casado,secundaria,no,11,no,no,cellular,11,aug,270,1,-1,0,unknown,no
57,gerente,casado,primaria,no,-226,yes,no,unknown,4,jun,272,1,-1,0,unknown,no
31,emprendedor,casado,terciaria,no,5191,no,no,cellular,20,nov,187,2,-1,0,unknown,no
33,obrero,soltero,secundaria,no,-320,no,no,cellular,18,may,268,2,-1,0,unknown,no
53,emprendedor,casado,terciaria,no,2289,yes,yes,cellular,17,nov,183,1,-1,0,unknown,no
36,administrativo,casado,secundaria,no,725,yes,no,cellular,27,feb,123,3,99,8,failure,no
32,tecnico,soltero,terciaria,no,705,yes,no,cellular,20,apr,20,4,-1,0,unknown,no
45,obrero,casado,secundaria,no,776,yes,no,cellular,6,feb,232,4,253,1,failure,no
35,desempleado,casado,terciaria,no,816,yes,no,cellular,19,nov,547,7,-1,0,unknown,no
